ville,date,temperature,humidite,pluie,vent,description,score_meteo,ideal_temp,low_rain,low_wind
Antsirabe,2022-06-10,19.40,76.00,0.20,11.80,inconnu,12,False,True,True
Antsirabe,2022-06-11,20.10,78.00,0.10,13.00,inconnu,13,True,True,True
Antsirabe,2022-06-12,18.30,77.00,0.20,18.20,inconnu,7,False,True,False
Antsirabe,2022-06-13,18.10,78.00,1.30,21.80,inconnu,3,False,False,False
Antsirabe,2022-06-14,19.50,81.00,1.00,17.10,inconnu,7,False,False,False
Antsirabe,2022-06-15,19.80,81.00,1.00,12.60,inconnu,9,False,False,True
Antsirabe,2022-06-16,19.00,83.00,1.10,15.20,inconnu,5,False,False,False
Antsirabe,2022-06-17,19.60,81.00,0.20,12.50,inconnu,11,False,True,True
Antsirabe,2022-06-18,20.10,77.00,0.10,14.30,inconnu,12,True,True,True
Antsirabe,2022-06-19,20.10,77.00,0.00,11.50,inconnu,14,True,True,True
Antsirabe,2022-06-20,19.20,76.00,0.00,11.80,inconnu,12,False,True,True
Antsirabe,2022-06-21,18.60,77.00,0.00,9.00,inconnu,12,False,True,True
Antsirabe,2022-06-22,18.00,74.00,0.00,10.20,inconnu,10,False,True,True
Antsirabe,2022-06-23,16.40,78.00,0.20,25.60,inconnu,2,False,True,False
Antsirabe,2022-06-24,16.40,74.00,0.40,19.10,inconnu,2,False,True,False
Antsirabe,2022-06-25,17.70,78.00,0.00,19.10,inconnu,6,False,True,False
Antsirabe,2022-06-26,18.60,78.00,0.00,13.30,inconnu,9,False,True,True
Antsirabe,2022-06-27,18.20,74.00,0.10,19.20,inconnu,7,False,True,False
Antsirabe,2022-06-28,15.30,72.00,0.00,26.80,inconnu,1,False,True,False
Antsirabe,2022-06-29,16.50,72.00,0.00,23.10,inconnu,4,False,True,False
Antsirabe,2022-06-30,17.60,73.00,0.00,18.40,inconnu,6,False,True,False
Antsirabe,2022-07-01,17.00,71.00,0.00,19.50,inconnu,5,False,True,False
Antsirabe,2022-07-02,17.30,72.00,0.10,20.20,inconnu,5,False,True,False
Antsirabe,2022-07-03,16.40,75.00,0.00,19.60,inconnu,3,False,True,False
Antsirabe,2022-07-04,18.30,77.00,0.00,17.80,inconnu,7,False,True,False
Antsirabe,2022-07-05,19.20,75.00,0.30,17.80,inconnu,9,False,True,False
Antsirabe,2022-07-06,21.80,71.00,0.00,10.20,inconnu,20,True,True,True
Antsirabe,2022-07-07,20.30,77.00,0.00,14.70,inconnu,13,True,True,True
Antsirabe,2022-07-08,18.30,75.00,0.00,18.50,inconnu,8,False,True,False
Antsirabe,2022-07-09,17.70,72.00,0.00,23.80,inconnu,7,False,True,False
Antsirabe,2022-07-10,16.80,74.00,0.20,28.90,inconnu,4,False,True,False
Antsirabe,2022-07-11,17.70,72.00,0.10,27.10,inconnu,6,False,True,False
Antsirabe,2022-07-12,18.90,75.00,0.30,19.80,inconnu,8,False,True,False
Antsirabe,2022-07-13,19.30,77.00,0.00,16.10,inconnu,10,False,True,False
Antsirabe,2022-07-14,20.00,69.00,0.00,13.70,inconnu,14,True,True,True
Antsirabe,2022-07-15,19.50,74.00,0.00,14.00,inconnu,12,False,True,True
Antsirabe,2022-07-16,18.70,74.00,0.00,17.80,inconnu,9,False,True,False
Antsirabe,2022-07-17,16.60,70.00,0.00,25.60,inconnu,4,False,True,False
Antsirabe,2022-07-18,16.60,75.00,0.00,25.20,inconnu,4,False,True,False
Antsirabe,2022-07-19,17.20,76.00,0.20,24.10,inconnu,4,False,True,False
Antsirabe,2022-07-20,16.40,74.00,0.10,24.90,inconnu,3,False,True,False
Antsirabe,2022-07-21,17.50,74.00,0.00,20.50,inconnu,6,False,True,False
Antsirabe,2022-07-22,18.00,77.00,0.00,15.50,inconnu,7,False,True,False
Antsirabe,2022-07-23,18.30,78.00,0.10,17.70,inconnu,7,False,True,False
Antsirabe,2022-07-24,20.10,77.00,0.00,12.70,inconnu,13,True,True,True
Antsirabe,2022-07-25,19.60,76.00,0.00,12.60,inconnu,12,False,True,True
Antsirabe,2022-07-26,20.70,73.00,0.00,10.40,inconnu,17,True,True,True
Antsirabe,2022-07-27,20.50,71.00,0.00,12.90,inconnu,15,True,True,True
Antsirabe,2022-07-28,20.70,73.00,0.00,14.20,inconnu,15,True,True,True
Antsirabe,2022-07-29,19.80,73.00,0.20,15.70,inconnu,11,False,True,False
Antsirabe,2022-07-30,20.20,73.00,0.00,18.20,inconnu,13,True,True,False
Antsirabe,2022-07-31,21.20,72.00,0.00,14.00,inconnu,16,True,True,True
Antsirabe,2022-08-01,22.30,72.00,0.00,13.20,inconnu,19,True,True,True
Antsirabe,2022-08-02,20.50,72.00,0.00,15.60,inconnu,14,True,True,False
Antsirabe,2022-08-03,19.70,74.00,0.10,13.10,inconnu,12,False,True,True
Antsirabe,2022-08-04,18.90,72.00,0.20,15.70,inconnu,9,False,True,False
Antsirabe,2022-08-05,20.40,63.00,0.00,10.70,inconnu,18,True,True,True
Antsirabe,2022-08-06,20.60,66.00,0.00,13.30,inconnu,16,True,True,True
Antsirabe,2022-08-07,21.30,68.00,0.00,11.80,peu nuageux,19,True,True,True
Antsirabe,2022-08-08,20.00,71.00,0.00,15.80,inconnu,13,True,True,False
Antsirabe,2022-08-09,18.80,74.00,0.00,18.30,inconnu,9,False,True,False
Antsirabe,2022-08-10,18.50,75.00,0.20,21.90,inconnu,8,False,True,False
Antsirabe,2022-08-11,18.00,69.00,0.00,21.30,inconnu,8,False,True,False
Antsirabe,2022-08-12,19.10,72.00,0.30,21.20,inconnu,9,False,True,False
Antsirabe,2022-08-13,19.80,71.00,0.00,19.70,inconnu,12,False,True,False
Antsirabe,2022-08-14,22.50,69.00,0.00,20.60,inconnu,19,True,True,False
Antsirabe,2022-08-15,23.50,69.00,0.00,15.10,inconnu,22,True,True,False
Antsirabe,2022-08-16,23.50,68.00,0.00,12.50,inconnu,24,True,True,True
Antsirabe,2022-08-17,23.30,68.00,0.10,19.00,inconnu,21,True,True,False
Antsirabe,2022-08-18,23.40,71.00,0.00,14.80,inconnu,21,True,True,True
Antsirabe,2022-08-19,24.50,63.00,0.00,14.80,inconnu,25,True,True,True
Antsirabe,2022-08-20,23.80,62.00,0.00,14.60,inconnu,24,True,True,True
Antsirabe,2022-08-21,24.00,65.00,0.00,16.70,inconnu,24,True,True,False
Antsirabe,2022-08-22,20.50,68.00,0.10,20.70,inconnu,14,True,True,False
Antsirabe,2022-08-23,21.50,68.00,0.00,16.20,inconnu,17,True,True,False
Antsirabe,2022-08-24,19.20,69.00,0.00,21.10,inconnu,11,False,True,False
Antsirabe,2022-08-25,18.70,70.00,0.00,17.80,inconnu,10,False,True,False
Antsirabe,2022-08-26,20.50,70.00,0.00,16.50,inconnu,14,True,True,False
Antsirabe,2022-08-27,19.70,68.00,0.00,17.50,inconnu,12,False,True,False
Antsirabe,2022-08-28,21.00,65.00,0.00,15.30,inconnu,16,True,True,False
Antsirabe,2022-08-29,23.80,64.00,0.00,16.30,inconnu,23,True,True,False
Antsirabe,2022-08-30,24.50,59.00,0.00,14.40,inconnu,26,True,True,True
Antsirabe,2022-08-31,22.70,49.00,0.00,19.20,ciel dégagé,19,True,True,False
Antsirabe,2022-09-01,23.40,57.00,0.00,18.10,inconnu,22,True,True,False
Antsirabe,2022-09-02,22.60,65.00,0.00,18.40,inconnu,20,True,True,False
Antsirabe,2022-09-03,22.60,65.00,0.00,13.70,inconnu,21,True,True,True
Antsirabe,2022-09-04,21.60,68.00,0.00,14.70,inconnu,17,True,True,True
Antsirabe,2022-09-05,19.40,72.00,0.20,19.60,inconnu,10,False,True,False
Antsirabe,2022-09-06,21.20,70.00,0.00,16.30,inconnu,16,True,True,False
Antsirabe,2022-09-07,23.60,67.00,0.00,14.00,inconnu,23,True,True,True
Antsirabe,2022-09-08,22.70,62.00,0.00,17.60,inconnu,21,True,True,False
Antsirabe,2022-09-09,23.10,67.00,0.00,16.10,inconnu,21,True,True,False
Antsirabe,2022-09-10,23.40,64.00,0.00,15.10,inconnu,22,True,True,False
Antsirabe,2022-09-11,24.50,63.00,0.00,17.40,inconnu,25,True,True,False
Antsirabe,2022-09-12,23.50,61.00,0.00,15.80,inconnu,23,True,True,False
Antsirabe,2022-09-13,25.30,55.00,0.00,15.50,inconnu,27,True,True,False
Antsirabe,2022-09-14,22.40,70.00,0.00,18.40,inconnu,19,True,True,False
Antsirabe,2022-09-15,20.70,69.00,0.00,19.40,inconnu,15,True,True,False
Antsirabe,2022-09-16,22.00,65.00,0.00,18.70,inconnu,19,True,True,False
Antsirabe,2022-09-17,22.40,65.00,0.00,18.30,inconnu,20,True,True,False
Antsirabe,2022-09-18,21.90,65.00,0.00,17.80,inconnu,18,True,True,False
Antsirabe,2022-09-19,22.10,65.00,0.00,17.20,inconnu,19,True,True,False
Antsirabe,2022-09-20,23.70,66.00,0.00,16.90,inconnu,23,True,True,False
Antsirabe,2022-09-21,21.40,66.00,0.00,21.70,inconnu,17,True,True,False
Antsirabe,2022-09-22,21.00,72.00,0.20,19.90,inconnu,14,True,True,False
Antsirabe,2022-09-23,24.70,63.00,0.00,19.10,inconnu,26,True,True,False
Antsirabe,2022-09-24,24.90,64.00,0.00,23.10,inconnu,26,True,True,False
Antsirabe,2022-09-25,25.20,65.00,0.00,22.50,inconnu,27,True,True,False
Antsirabe,2022-09-26,24.70,67.00,0.00,19.70,inconnu,25,True,True,False
Antsirabe,2022-09-27,26.80,57.00,0.00,14.60,inconnu,31,True,True,True
Antsirabe,2022-09-28,24.70,59.00,0.00,15.70,inconnu,26,True,True,False
Antsirabe,2022-09-29,24.90,64.00,0.00,12.90,inconnu,27,True,True,True
Antsirabe,2022-09-30,27.90,61.00,0.00,14.40,inconnu,34,True,True,True
Antsirabe,2022-10-01,28.60,54.00,0.00,16.70,ciel dégagé,35,False,True,False
Antsirabe,2022-10-02,29.00,58.00,0.00,16.00,inconnu,37,False,True,False
Antsirabe,2022-10-03,28.70,56.00,0.00,16.30,inconnu,36,False,True,False
Antsirabe,2022-10-04,29.30,45.00,0.00,16.10,ciel dégagé,35,False,True,False
Antsirabe,2022-10-05,29.90,43.00,0.00,14.30,ciel dégagé,37,False,True,True
Antsirabe,2022-10-06,29.30,46.00,0.00,17.00,peu nuageux,35,False,True,False
Antsirabe,2022-10-07,28.20,52.00,0.00,21.30,inconnu,34,False,True,False
Antsirabe,2022-10-08,28.20,49.00,0.00,18.00,peu nuageux,33,False,True,False
Antsirabe,2022-10-09,25.90,58.00,0.00,16.90,inconnu,29,True,True,False
Antsirabe,2022-10-10,28.50,48.00,0.00,18.00,inconnu,34,False,True,False
Antsirabe,2022-10-11,27.60,39.00,0.00,17.70,ciel dégagé,30,True,True,False
Antsirabe,2022-10-12,26.50,55.00,0.00,21.00,inconnu,30,True,True,False
Antsirabe,2022-10-13,27.20,60.00,0.00,16.40,inconnu,32,True,True,False
Antsirabe,2022-10-14,23.80,62.00,0.00,20.00,inconnu,24,True,True,False
Antsirabe,2022-10-15,25.20,60.00,0.00,18.60,inconnu,28,True,True,False
Antsirabe,2022-10-16,26.90,61.00,0.10,13.00,inconnu,33,True,True,True
Antsirabe,2022-10-17,27.20,58.00,0.00,17.60,inconnu,32,True,True,False
Antsirabe,2022-10-18,27.80,60.00,0.00,17.10,inconnu,34,True,True,False
Antsirabe,2022-10-19,28.20,62.00,0.60,15.30,inconnu,33,False,True,False
Antsirabe,2022-10-20,26.50,62.00,0.30,14.50,inconnu,30,True,True,True
Antsirabe,2022-10-21,26.00,73.00,7.20,11.60,inconnu,8,True,False,True
Antsirabe,2022-10-22,25.10,78.00,3.40,12.80,inconnu,16,True,False,True
Antsirabe,2022-10-23,24.50,72.00,0.70,14.80,inconnu,22,True,True,True
Antsirabe,2022-10-24,24.90,65.00,0.00,16.20,inconnu,26,True,True,False
Antsirabe,2022-10-25,25.90,71.00,3.50,13.30,inconnu,18,True,False,True
Antsirabe,2022-10-26,25.40,81.00,14.30,17.30,inconnu,0,True,False,False
Antsirabe,2022-10-27,25.40,78.00,2.60,13.00,inconnu,19,True,False,True
Antsirabe,2022-10-28,25.10,77.00,3.10,9.50,inconnu,19,True,False,True
Antsirabe,2022-10-29,25.70,80.00,5.40,16.60,inconnu,9,True,False,False
Antsirabe,2022-10-30,24.30,77.00,5.00,18.40,inconnu,7,True,False,False
Antsirabe,2022-10-31,23.90,69.00,0.40,14.30,inconnu,22,True,True,True
Antsirabe,2022-11-01,25.30,69.00,0.00,11.50,inconnu,29,True,True,True
Antsirabe,2022-11-02,26.50,67.00,0.00,11.50,inconnu,32,True,True,True
Antsirabe,2022-11-03,24.70,81.00,8.90,14.10,inconnu,0,True,False,True
Antsirabe,2022-11-04,24.50,83.00,7.00,14.80,inconnu,1,True,False,True
Antsirabe,2022-11-05,24.40,77.00,8.40,11.20,inconnu,0,True,False,True
Antsirabe,2022-11-06,24.40,79.00,0.30,16.20,inconnu,21,True,True,False
Antsirabe,2022-11-07,24.90,79.00,8.80,12.30,inconnu,0,True,False,True
Antsirabe,2022-11-08,22.80,82.00,7.30,12.20,inconnu,0,True,False,True
Antsirabe,2022-11-09,23.70,82.00,6.80,15.80,inconnu,0,True,False,False
Antsirabe,2022-11-10,24.20,83.00,2.70,8.10,inconnu,18,True,False,True
Antsirabe,2022-11-11,25.30,77.00,2.10,9.50,inconnu,22,True,False,True
Antsirabe,2022-11-12,25.20,78.00,0.20,17.50,inconnu,24,True,True,False
Antsirabe,2022-11-13,25.50,75.00,6.30,17.30,inconnu,7,True,False,False
Antsirabe,2022-11-14,24.80,73.00,0.30,9.70,inconnu,27,True,True,True
Antsirabe,2022-11-15,24.90,71.00,2.20,12.80,inconnu,20,True,False,True
Antsirabe,2022-11-16,23.50,82.00,11.30,18.00,inconnu,0,True,False,False
Antsirabe,2022-11-17,23.60,84.00,8.90,15.90,inconnu,0,True,False,False
Antsirabe,2022-11-18,23.40,82.00,1.90,11.90,inconnu,16,True,False,True
Antsirabe,2022-11-19,24.00,84.00,4.70,10.50,inconnu,9,True,False,True
Antsirabe,2022-11-20,24.10,83.00,3.50,19.10,inconnu,10,True,False,False
Antsirabe,2022-11-21,22.90,83.00,5.00,22.80,inconnu,3,True,False,False
Antsirabe,2022-11-22,24.10,80.00,7.40,16.60,inconnu,0,True,False,False
Antsirabe,2022-11-23,23.30,83.00,16.80,16.40,inconnu,0,True,False,False
Antsirabe,2022-11-24,23.30,79.00,7.70,18.40,inconnu,0,True,False,False
Antsirabe,2022-11-25,24.30,78.00,0.70,14.80,inconnu,20,True,True,True
Antsirabe,2022-11-26,24.90,69.00,0.00,13.20,inconnu,26,True,True,True
Antsirabe,2022-11-27,25.60,69.00,0.00,10.20,inconnu,30,True,True,True
Antsirabe,2022-11-28,26.20,80.00,1.00,15.60,inconnu,24,True,False,False
Antsirabe,2022-11-29,25.70,82.00,4.00,15.80,inconnu,13,True,False,False
Antsirabe,2022-11-30,24.80,80.00,2.40,16.60,inconnu,16,True,False,False
Antsirabe,2022-12-01,24.50,73.00,0.20,15.10,inconnu,23,True,True,False
Antsirabe,2022-12-02,24.40,80.00,6.00,16.90,inconnu,4,True,False,False
Antsirabe,2022-12-03,24.90,80.00,5.40,10.00,inconnu,11,True,False,True
Antsirabe,2022-12-04,24.20,85.00,11.80,13.00,inconnu,0,True,False,True
Antsirabe,2022-12-05,25.10,77.00,6.10,12.10,inconnu,8,True,False,True
Antsirabe,2022-12-06,25.00,76.00,1.10,11.70,inconnu,23,True,False,True
Antsirabe,2022-12-07,25.00,69.00,0.00,15.50,inconnu,26,True,True,False
Antsirabe,2022-12-08,25.30,73.00,0.30,14.80,inconnu,25,True,True,True
Antsirabe,2022-12-09,24.50,74.00,2.60,16.80,inconnu,16,True,False,False
Antsirabe,2022-12-10,26.00,67.00,0.00,14.10,inconnu,29,True,True,True
Antsirabe,2022-12-11,25.70,70.00,0.10,12.80,inconnu,28,True,True,True
Antsirabe,2022-12-12,24.90,79.00,10.70,18.50,inconnu,0,True,False,False
Antsirabe,2022-12-13,22.80,84.00,14.40,16.20,inconnu,0,True,False,False
Antsirabe,2022-12-14,21.90,82.00,2.60,11.80,inconnu,10,True,False,True
Antsirabe,2022-12-15,23.00,83.00,14.20,11.10,inconnu,0,True,False,True
Antsirabe,2022-12-16,23.40,84.00,8.60,15.20,inconnu,0,True,False,False
Antsirabe,2022-12-17,23.70,84.00,12.50,15.90,inconnu,0,True,False,False
Antsirabe,2022-12-18,24.30,84.00,9.00,13.70,inconnu,0,True,False,True
Antsirabe,2022-12-19,25.10,83.00,5.00,14.60,inconnu,9,True,False,True
Antsirabe,2022-12-20,24.10,85.00,9.20,11.50,inconnu,0,True,False,True
Antsirabe,2022-12-21,24.60,85.00,2.50,17.40,inconnu,14,True,False,False
Antsirabe,2022-12-22,21.50,87.00,5.80,22.30,inconnu,0,True,False,False
Antsirabe,2022-12-23,23.60,77.00,0.30,17.30,inconnu,20,True,True,False
Antsirabe,2022-12-24,24.40,79.00,2.50,14.80,inconnu,15,True,False,True
Antsirabe,2022-12-25,23.50,84.00,18.80,14.80,inconnu,0,True,False,True
Antsirabe,2022-12-26,24.60,82.00,5.10,13.00,inconnu,8,True,False,True
Antsirabe,2022-12-27,24.60,77.00,0.90,13.60,inconnu,21,True,True,True
Antsirabe,2022-12-28,24.70,84.00,18.50,11.90,inconnu,0,True,False,True
Antsirabe,2022-12-29,25.80,71.00,0.00,12.80,inconnu,29,True,True,True
Antsirabe,2022-12-30,24.90,74.00,0.90,12.70,inconnu,23,True,True,True
Antsirabe,2022-12-31,25.10,76.00,1.60,12.00,inconnu,22,True,False,True
Antsirabe,2023-01-01,24.00,84.00,6.50,14.60,inconnu,1,True,False,True
Antsirabe,2023-01-02,23.70,85.00,10.80,9.70,inconnu,0,True,False,True
Antsirabe,2023-01-03,24.70,79.00,4.80,14.10,inconnu,9,True,False,True
Antsirabe,2023-01-04,22.50,83.00,11.30,16.30,inconnu,0,True,False,False
Antsirabe,2023-01-05,23.50,73.00,2.80,15.60,inconnu,13,True,False,False
Antsirabe,2023-01-06,25.10,75.00,0.30,13.60,inconnu,25,True,True,True
Antsirabe,2023-01-07,25.10,76.00,0.60,11.80,inconnu,25,True,True,True
Antsirabe,2023-01-08,25.70,77.00,2.20,10.50,inconnu,22,True,False,True
Antsirabe,2023-01-09,24.90,85.00,23.90,12.70,inconnu,0,True,False,True
Antsirabe,2023-01-10,23.20,85.00,1.80,14.80,inconnu,13,True,False,True
Antsirabe,2023-01-11,23.00,87.00,21.60,14.60,inconnu,0,True,False,True
Antsirabe,2023-01-12,23.20,85.00,3.90,18.30,inconnu,7,True,False,False
Antsirabe,2023-01-13,21.80,87.00,13.20,15.90,inconnu,0,True,False,False
Antsirabe,2023-01-14,21.90,84.00,16.60,15.80,inconnu,0,True,False,False
Antsirabe,2023-01-15,24.00,80.00,14.60,18.00,inconnu,0,True,False,False
Antsirabe,2023-01-16,24.60,78.00,2.00,18.80,inconnu,17,True,False,False
Antsirabe,2023-01-17,23.50,80.00,5.30,20.70,inconnu,4,True,False,False
Antsirabe,2023-01-18,23.50,75.00,0.00,20.80,inconnu,21,True,True,False
Antsirabe,2023-01-19,22.00,81.00,4.80,29.20,inconnu,2,True,False,False
Antsirabe,2023-01-20,21.60,85.00,23.60,27.40,inconnu,0,True,False,False
Antsirabe,2023-01-21,23.50,88.00,46.80,23.40,inconnu,0,True,False,False
Antsirabe,2023-01-22,20.20,91.00,39.80,21.30,inconnu,0,True,False,False
Antsirabe,2023-01-23,20.90,90.00,62.50,14.30,inconnu,0,True,False,True
Antsirabe,2023-01-24,24.10,82.00,22.80,16.90,inconnu,0,True,False,False
Antsirabe,2023-01-25,25.00,79.00,2.20,15.70,inconnu,17,True,False,False
Antsirabe,2023-01-26,19.10,91.00,41.70,19.50,inconnu,0,False,False,False
Antsirabe,2023-01-27,24.40,81.00,19.50,23.50,inconnu,0,True,False,False
Antsirabe,2023-01-28,24.00,79.00,0.40,22.20,inconnu,20,True,True,False
Antsirabe,2023-01-29,24.30,80.00,0.10,23.50,inconnu,22,True,True,False
Antsirabe,2023-01-30,24.90,87.00,5.50,12.90,inconnu,7,True,False,True
Antsirabe,2023-01-31,25.30,84.00,16.60,15.20,inconnu,0,True,False,False
Antsirabe,2023-02-01,22.90,86.00,18.70,12.80,inconnu,0,True,False,True
Antsirabe,2023-02-02,24.70,78.00,1.20,12.40,inconnu,21,True,False,True
Antsirabe,2023-02-03,24.40,80.00,9.80,11.90,inconnu,0,True,False,True
Antsirabe,2023-02-04,24.80,82.00,14.50,11.40,inconnu,0,True,False,True
Antsirabe,2023-02-05,23.60,86.00,16.60,20.00,inconnu,0,True,False,False
Antsirabe,2023-02-06,22.80,86.00,5.40,15.30,inconnu,1,True,False,False
Antsirabe,2023-02-07,22.00,82.00,1.00,24.20,inconnu,13,True,False,False
Antsirabe,2023-02-08,24.00,79.00,2.10,20.90,inconnu,15,True,False,False
Antsirabe,2023-02-09,24.80,79.00,1.70,18.40,inconnu,18,True,False,False
Antsirabe,2023-02-10,24.20,77.00,0.00,14.70,inconnu,22,True,True,True
Antsirabe,2023-02-11,25.90,75.00,2.80,12.50,inconnu,20,True,False,True
Antsirabe,2023-02-12,25.50,74.00,0.10,10.60,inconnu,29,True,True,True
Antsirabe,2023-02-13,26.50,74.00,0.10,11.50,inconnu,30,True,True,True
Antsirabe,2023-02-14,23.80,79.00,3.50,14.10,inconnu,11,True,False,True
Antsirabe,2023-02-15,25.00,74.00,0.80,9.50,inconnu,26,True,True,True
Antsirabe,2023-02-16,23.30,84.00,8.50,12.00,inconnu,0,True,False,True
Antsirabe,2023-02-17,24.00,86.00,14.60,12.60,inconnu,0,True,False,True
Antsirabe,2023-02-18,25.50,85.00,9.00,14.40,inconnu,0,True,False,True
Antsirabe,2023-02-19,27.10,79.00,0.40,11.10,inconnu,30,True,True,True
Antsirabe,2023-02-20,27.10,75.00,0.00,11.50,inconnu,32,True,True,True
Antsirabe,2023-02-21,24.50,85.00,25.60,33.80,inconnu,0,True,False,False
Antsirabe,2023-02-22,25.20,79.00,39.60,36.20,inconnu,0,True,False,False
Antsirabe,2023-02-23,25.00,84.00,3.90,20.90,inconnu,11,True,False,False
Antsirabe,2023-02-24,25.20,77.00,0.30,16.00,inconnu,24,True,True,False
Antsirabe,2023-02-25,25.20,75.00,0.00,12.00,inconnu,27,True,True,True
Antsirabe,2023-02-26,24.80,75.00,0.00,10.70,inconnu,27,True,True,True
Antsirabe,2023-02-27,25.40,72.00,1.10,11.90,inconnu,25,True,False,True
Antsirabe,2023-02-28,24.90,78.00,1.40,11.20,inconnu,22,True,False,True
Antsirabe,2023-03-01,23.80,85.00,3.40,14.40,inconnu,10,True,False,True
Antsirabe,2023-03-02,23.80,86.00,9.50,16.00,inconnu,0,True,False,False
Antsirabe,2023-03-03,24.20,88.00,24.80,12.50,inconnu,0,True,False,True
Antsirabe,2023-03-04,23.70,88.00,32.30,17.90,inconnu,0,True,False,False
Antsirabe,2023-03-05,23.00,84.00,13.00,26.90,inconnu,0,True,False,False
Antsirabe,2023-03-06,23.00,82.00,1.50,23.80,inconnu,14,True,False,False
Antsirabe,2023-03-07,24.10,81.00,2.70,19.20,inconnu,13,True,False,False
Antsirabe,2023-03-08,23.90,83.00,1.40,10.60,inconnu,19,True,False,True
Antsirabe,2023-03-09,24.40,88.00,10.50,13.40,inconnu,0,True,False,True
Antsirabe,2023-03-10,23.20,87.00,12.50,11.00,inconnu,0,True,False,True
Antsirabe,2023-03-11,22.60,84.00,6.20,13.30,inconnu,0,True,False,True
Antsirabe,2023-03-12,23.90,85.00,14.40,12.50,inconnu,0,True,False,True
Antsirabe,2023-03-13,23.40,80.00,2.40,16.50,inconnu,12,True,False,False
Antsirabe,2023-03-14,23.70,76.00,1.00,17.00,inconnu,18,True,False,False
Antsirabe,2023-03-15,23.00,83.00,2.70,13.00,inconnu,11,True,False,True
Antsirabe,2023-03-16,23.50,84.00,2.60,14.40,inconnu,12,True,False,True
Antsirabe,2023-03-17,23.70,85.00,0.90,16.60,inconnu,17,True,True,False
Antsirabe,2023-03-18,24.60,84.00,1.00,14.30,inconnu,19,True,False,True
Antsirabe,2023-03-19,24.10,87.00,14.50,10.10,inconnu,0,True,False,True
Antsirabe,2023-03-20,24.30,87.00,7.60,13.00,inconnu,0,True,False,True
Antsirabe,2023-03-21,24.20,86.00,13.20,12.30,inconnu,0,True,False,True
Antsirabe,2023-03-22,23.20,87.00,14.60,11.40,inconnu,0,True,False,True
Antsirabe,2023-03-23,25.00,79.00,0.40,19.50,inconnu,23,True,True,False
Antsirabe,2023-03-24,24.20,82.00,17.90,14.40,inconnu,0,True,False,True
Antsirabe,2023-03-25,25.10,77.00,0.20,12.00,inconnu,26,True,True,True
Antsirabe,2023-03-26,24.90,76.00,1.00,15.40,inconnu,21,True,False,False
Antsirabe,2023-03-27,23.70,86.00,1.50,15.90,inconnu,15,True,False,False
Antsirabe,2023-03-28,24.20,85.00,9.40,12.70,inconnu,0,True,False,True
Antsirabe,2023-03-29,23.60,85.00,22.80,16.60,inconnu,0,True,False,False
Antsirabe,2023-03-30,23.80,87.00,8.70,15.30,inconnu,0,True,False,False
Antsirabe,2023-03-31,24.40,87.00,8.70,13.50,inconnu,0,True,False,True
Antsirabe,2023-04-01,25.00,80.00,1.00,12.50,inconnu,22,True,False,True
Antsirabe,2023-04-02,24.00,86.00,10.80,11.80,inconnu,0,True,False,True
Antsirabe,2023-04-03,23.70,81.00,3.60,15.60,inconnu,9,True,False,False
Antsirabe,2023-04-04,23.80,87.00,2.00,12.80,inconnu,15,True,False,True
Antsirabe,2023-04-05,23.80,87.00,2.10,11.80,inconnu,15,True,False,True
Antsirabe,2023-04-06,19.90,87.00,4.50,14.30,inconnu,0,False,False,True
Antsirabe,2023-04-07,23.30,86.00,5.80,13.70,inconnu,2,True,False,True
Antsirabe,2023-04-08,23.10,87.00,5.00,14.10,inconnu,3,True,False,True
Antsirabe,2023-04-09,22.70,87.00,3.20,12.70,inconnu,9,True,False,True
Antsirabe,2023-04-10,22.90,81.00,0.60,14.00,inconnu,17,True,True,True
Antsirabe,2023-04-11,22.90,80.00,0.00,13.00,inconnu,20,True,True,True
Antsirabe,2023-04-12,24.40,78.00,0.10,13.20,inconnu,23,True,True,True
Antsirabe,2023-04-13,22.60,84.00,0.30,9.40,inconnu,20,True,True,True
Antsirabe,2023-04-14,22.60,83.00,1.30,12.00,inconnu,15,True,False,True
Antsirabe,2023-04-15,22.80,87.00,2.90,13.30,inconnu,9,True,False,True
Antsirabe,2023-04-16,22.90,85.00,2.30,9.80,inconnu,14,True,False,True
Antsirabe,2023-04-17,22.50,84.00,1.60,11.80,inconnu,14,True,False,True
Antsirabe,2023-04-18,23.00,80.00,1.00,17.40,inconnu,16,True,False,False
Antsirabe,2023-04-19,21.90,82.00,9.90,15.00,inconnu,0,True,False,False
Antsirabe,2023-04-20,23.20,84.00,4.20,15.30,inconnu,6,True,False,False
Antsirabe,2023-04-21,23.90,85.00,0.60,13.10,inconnu,20,True,True,True
Antsirabe,2023-04-22,24.60,75.00,0.00,13.10,inconnu,25,True,True,True
Antsirabe,2023-04-23,23.70,79.00,0.50,14.10,inconnu,20,True,True,True
Antsirabe,2023-04-24,22.20,83.00,0.00,20.30,inconnu,16,True,True,False
Antsirabe,2023-04-25,23.30,77.00,0.00,12.00,inconnu,22,True,True,True
Antsirabe,2023-04-26,23.30,78.00,0.00,13.70,inconnu,21,True,True,True
Antsirabe,2023-04-27,23.60,81.00,0.00,14.30,inconnu,20,True,True,True
Antsirabe,2023-04-28,23.10,75.00,0.10,13.10,inconnu,21,True,True,True
Antsirabe,2023-04-29,22.50,75.00,0.00,9.70,inconnu,22,True,True,True
